entity_id,year,absolute_ghg_scope_1,absolute_ghg_scope_2,intensity_ghg_scope_1,intensity_ghg_scope_2,exchange,is_eu,country
4057436,2004,23920580.74,1364.849028,9684.804061,0.552590907,NYSE,#N/A,United States
4057436,2005,37405402.13,1361.8567,13812.92596,0.502901311,NYSE,#N/A,United States
4057436,2006,71050119.4,2659.097839,12635.62478,0.472896637,NYSE,#N/A,United States
4057436,2007,68000001.86,2663.2003,11354.14939,0.44468196,NYSE,#N/A,United States
4057436,2008,68923924.92,2974.87687,10010.73652,0.432080857,NYSE,#N/A,United States
4057436,2009,59494703.87,140000,6645.975015,15.63898031,NYSE,#N/A,United States
4057436,2010,56999999.5,182000,6441.427517,20.56736523,NYSE,#N/A,United States
4057436,2011,60000001.17,200000,6608.657397,22.02885756,NYSE,#N/A,United States
4057436,2012,50089000.23,292000,5947.408593,34.67115137,NYSE,#N/A,United States
4057436,2013,76720999.06,1237050,6792.474343,109.5219104,NYSE,#N/A,United States
4057436,2014,106434494.9,254000,6707.492153,16.00705682,NYSE,#N/A,United States
4057436,2015,89490677.95,237007,6098.596151,16.15151445,NYSE,#N/A,United States
4057436,2016,68916817.73,308450.755,5579.862,24.974,NYSE,#N/A,United States
4057436,2017,51287592.21,229004.437,4825.251,21.545,NYSE,#N/A,United States
4057436,2018,111752185.8,189000,11790.693,19.941,NYSE,#N/A,United States
4057436,2019,95015636.53,187000,9674.751,19.041,NYSE,#N/A,United States
4057436,2020,59241394.99,241460,6515.055,26.554,NYSE,#N/A,United States
4057436,2021,36557416,176859,1354.53,6.553,NYSE,#N/A,United States
4065378,2004,131713532.3,42376.6762,2823.095756,0.908284917,TSE,#N/A,Japan
4065378,2005,110226856.3,38650.95488,2335.916993,0.819087338,TSE,#N/A,Japan
4065378,2006,108180129.4,81752.461,2428.729021,1.835407072,TSE,#N/A,Japan
4065378,2007,98464194.05,50164.75166,2190.107638,1.115798558,TSE,#N/A,Japan
4065378,2008,127493510.3,129826.4112,2322.143197,2.364634221,TSE,#N/A,Japan
4065378,2009,121766356.3,74319.65729,2042.752228,1.24678647,TSE,#N/A,Japan
4065378,2010,108461746.8,70853.10647,2007.962988,1.31171053,TSE,#N/A,Japan
4065378,2011,75863743.39,76114.38533,1210.158254,1.214156427,TSE,#N/A,Japan
4065378,2012,94613680.97,127190.1615,1396.563123,1.877414421,TSE,#N/A,Japan
4065378,2013,102440213.4,112031.7653,1421.131871,1.554193485,TSE,#N/A,Japan
4065378,2014,106964162.8,111765.7685,1615.756501,1.688287576,TSE,#N/A,Japan
4065378,2015,97221598.67,95132.38718,1570.081844,1.536342087,TSE,#N/A,Japan
4065378,2016,91459404.08,68058.07155,1809.385068,1.346425331,TSE,#N/A,Japan
4065378,2017,89084185.43,3800064.24,1853.936,79.083,TSE,#N/A,Japan
4065378,2018,84402172.03,3400000,1598.861244,64.40744471,TSE,#N/A,Japan
4065378,2019,95967241.74,3320475.5,1678.708,58.083,TSE,#N/A,Japan
4065378,2020,191807.025,6050065.32,3.342,105.408,TSE,#N/A,Japan
4065378,2021,190211.647,5210000,3.437,94.15,TSE,#N/A,Japan
4065816,2016,98568.00532,728.084173,180.2973225,1.331787394,NASDAQGS,#N/A,United States
4065816,2017,141316.1177,952.6319173,177.0756623,1.19369206,NASDAQGS,#N/A,United States
4065816,2018,167614.7139,1023.800718,167.3775399,1.022352046,NASDAQGS,#N/A,United States
4065816,2019,134982.1354,792.1934986,166.4485722,0.976866134,NASDAQGS,#N/A,United States
4065816,2020,93712.455,562.246,168.885,1.013,NASDAQGS,#N/A,United States
4065816,2021,65225.316,449.811,165.763,1.143,NASDAQGS,#N/A,United States
4072145,2018,124370130.4,9579.820305,6085.537523,0.468748853,NASDAQGS,#N/A,United States
4072145,2019,104577375.7,8055.187869,5526.177113,0.425659896,NASDAQGS,#N/A,United States
4072145,2020,94400008.25,7271.196,5362.723,0.413,NASDAQGS,#N/A,United States
4072145,2021,11387377.59,8575.393,579.54,0.436,NASDAQGS,#N/A,United States
4072693,2013,9758504.942,163199,4924.931208,82.36342073,TSX,#N/A,Canada
4072693,2014,10713575.26,115484,3981.501546,42.91748676,TSX,#N/A,Canada
4072693,2015,10645214.63,129122,4882.634814,59.22431762,TSX,#N/A,Canada
4072693,2016,23426136.05,5582,7260.934755,1.730141826,TSX,#N/A,Canada
4072693,2017,21588171.27,19482,4348.421074,3.924183217,TSX,#N/A,Canada
4072693,2018,21063975.83,410,4183.939622,0.081438341,TSX,#N/A,Canada
4072693,2019,16237768.42,531.007,3526.809,0.115,TSX,#N/A,Canada
4072693,2020,15545254,524,3786.261,0.128,TSX,#N/A,Canada
4072853,2004,76501487.25,228615.6751,1760.248237,5.260294321,BIT,TRUE,Italy
4072853,2005,69687968.78,59269.5269,1734.597755,1.475273136,BIT,TRUE,Italy
4072853,2006,65785041.63,56647.24344,1295.379511,1.115446257,BIT,TRUE,Italy
4072853,2007,63237934.37,63225.52717,991.8740897,0.991679485,BIT,TRUE,Italy
4072853,2008,111022894.5,96802.8402,1302.86195,1.135988552,BIT,TRUE,Italy
4072853,2009,122265382.4,86607.3894,1330.791061,0.94267353,BIT,TRUE,Italy
4072853,2010,116404744.1,244996,1222.732263,2.573473409,BIT,TRUE,Italy
4072853,2011,123540191.5,331641,1117.1798,2.999045262,BIT,TRUE,Italy
4072853,2012,127801266.7,1140337,1172.08738,10.4582266,BIT,TRUE,Italy
4072853,2013,115543335.2,824540,1126.492486,8.038872276,BIT,TRUE,Italy
4072853,2014,115507001.6,635830,1187.542828,6.537052695,BIT,TRUE,Italy
4072853,2015,121438027.8,653912,1498.578347,8.06945223,BIT,TRUE,Italy
4072853,2016,106694736.4,439000,1405.912943,5.784688194,BIT,TRUE,Italy
4072853,2017,108787170.4,382790,1246.807191,4.387147151,BIT,TRUE,Italy
4072853,2018,95801488.22,1089612.375,1109.943612,12.6241076,BIT,TRUE,Italy
4072853,2019,69981891.32,5365386,808.0132078,61.94892238,BIT,TRUE,Italy
4072853,2020,45254999,4990685,620.349,68.412,BIT,TRUE,Italy
4072853,2021,51570264.63,4303184,518.508,43.266,BIT,TRUE,Italy
4072883,2005,2741194.452,1113.656583,5391.064275,2.190210991,NASDAQGS,#N/A,United States
4072883,2013,2385625.982,829.4904353,4037.334863,1.403795347,NASDAQGS,#N/A,United States
4072883,2014,1754776.92,1142.133372,2830.925052,1.842566961,NASDAQGS,#N/A,United States
4072883,2015,1833259.62,774.1694248,3250.229806,1.372543481,NASDAQGS,#N/A,United States
4072883,2016,2400333.762,746.3383249,4406.303372,1.370056585,NASDAQGS,#N/A,United States
4072883,2017,2445409.422,874.8506632,4342.762248,1.55363286,NASDAQGS,#N/A,United States
4072883,2018,2113900.466,896.3621325,3776.305809,1.601275738,NASDAQGS,#N/A,United States
4072883,2019,2060816.73,826.2226451,3622.744579,1.45243076,NASDAQGS,#N/A,United States
4072883,2020,1972818.049,714.806,3761.094,1.363,NASDAQGS,#N/A,United States
4082871,2004,199475.5464,8597.257686,209.0057925,9.008004683,TSX,#N/A,Canada
4082871,2005,237964.15,9393.577812,192.9037606,7.614829734,TSX,#N/A,Canada
4082871,2006,213857.0563,9241.424174,170.2239304,7.355901986,TSX,#N/A,Canada
4082871,2007,495264.0996,16031.1684,180.7592583,5.850983572,TSX,#N/A,Canada
4082871,2008,553951.0351,16765.46177,173.0129145,5.236277613,TSX,#N/A,Canada
4082871,2009,613927.5064,18979.98316,176.9615817,5.470886718,TSX,#N/A,Canada
4082871,2010,639855.2567,18893.73798,179.8762823,5.311412717,TSX,#N/A,Canada
4082871,2011,663670.4482,19186.13352,175.2404985,5.066049891,TSX,#N/A,Canada
4082871,2012,6296394.234,18834.2316,1722.549366,5.152614735,TSX,#N/A,Canada
4082871,2013,6932153.706,6564.691725,1764.96494,1.671407073,TSX,#N/A,Canada
4082871,2014,18717830.71,4714.179697,3827.625295,0.96400666,TSX,#N/A,Canada
4082871,2015,17645515.16,15907.31132,3355.915639,3.025335013,TSX,#N/A,Canada
4082871,2016,18402008.74,6351.964649,3565.548236,1.230748049,TSX,#N/A,Canada
4082871,2017,10372999.33,175000,1622.328593,27.36985657,TSX,#N/A,Canada
4082871,2018,11137003.68,222000,1720.148939,34.28867185,TSX,#N/A,Canada
4082871,2019,12308000.28,233000,1859.995742,35.21116331,TSX,#N/A,Canada
4082871,2020,10418000,136000,1563.647,20.412,TSX,#N/A,Canada
4082871,2021,9742000,158000,1292.997,20.97,TSX,#N/A,Canada
4093924,2004,10537877.77,5204.234043,1118.922667,0.552590907,LSE,TRUE,United Kingdom
4093924,2005,23745437.05,25983.48,1692.533316,1.852057112,LSE,TRUE,United Kingdom
4093924,2006,25354029.56,8321.73079,1440.786253,0.472896637,LSE,TRUE,United Kingdom
4093924,2007,25897906.27,22195.43241,1108.625214,0.95013148,LSE,TRUE,United Kingdom
4093924,2008,23102125.71,13079.29493,763.1899364,0.432080857,LSE,TRUE,United Kingdom
4093924,2009,19643344.42,86081,539.0336152,2.362151355,LSE,TRUE,United Kingdom
4093924,2010,21820365.1,79420.32575,635.130845,2.31170736,LSE,TRUE,United Kingdom
4093924,2011,24517023.26,1602129,556.5492121,36.36916371,LSE,TRUE,United Kingdom
4093924,2012,24791471.85,24791474,489.884514,489.8845564,LSE,TRUE,United Kingdom
4093924,2013,24560107.57,1364652,549.3037068,30.52138107,LSE,TRUE,United Kingdom
4093924,2014,20721945.06,1162936,426.7708029,23.95079849,LSE,TRUE,United Kingdom
4093924,2015,13078819.87,1244185,256.6301004,24.41315995,LSE,TRUE,United Kingdom
4093924,2016,11020861.81,1138417,254.2376116,26.26186809,LSE,TRUE,United Kingdom
4093924,2017,8003999.032,1034000,220.1095053,28.43493953,LSE,TRUE,United Kingdom
4093924,2018,10172821.44,832621.871,245.907,20.127,LSE,TRUE,United Kingdom
4093924,2019,8784799.978,449216.192,913.001,46.687,LSE,TRUE,United Kingdom
4093924,2020,8260000,646002,955.705,74.744,LSE,TRUE,United Kingdom
4093924,2021,7101377.915,535812,796.885,60.126,LSE,TRUE,United Kingdom
4094125,2004,2648999.592,20414.51977,1079.774341,8.321282755,ASX,#N/A,Australia
4094125,2005,3599996.92,22686.80386,971.6590876,6.123293889,ASX,#N/A,Australia
4094125,2006,4697067.016,22903.63492,1075.235843,5.243018487,ASX,#N/A,Australia
4094125,2007,4356035.871,23524.35162,794.2092992,4.289050726,ASX,#N/A,Australia
4094125,2008,3303998.864,28379.50936,417.2468728,3.58391816,ASX,#N/A,Australia
4094125,2009,3191998.515,36553,490.9592596,5.62219366,ASX,#N/A,Australia
4094125,2010,4428027.175,100487.7686,526.3106155,11.94386964,ASX,#N/A,Australia
4094125,2011,10804761.43,58301,1059.524076,5.717045544,ASX,#N/A,Australia
4094125,2012,2602960.086,47459,195.169379,3.558465458,ASX,#N/A,Australia
4094125,2013,15101157.05,201675,1006.862395,13.44658377,ASX,#N/A,Australia
4094125,2014,16733499,130000,1255.580466,9.754413021,ASX,#N/A,Australia
4094125,2015,16921182.62,407317,1758.968371,42.34087748,ASX,#N/A,Australia
4094125,2016,16987568.33,1271754,1957.926509,146.577828,ASX,#N/A,Australia
4094125,2017,17293008,1826061,1681.943,177.605,ASX,#N/A,Australia
4094125,2018,18165780.57,2089689,1605.12758,184.644829,ASX,#N/A,Australia
4094125,2019,17971006.75,2288661.401,1706.623,217.344,ASX,#N/A,Australia
4094125,2020,16015029.37,1724295.926,1813.441,195.248,ASX,#N/A,Australia
4094129,2004,2033820.95,963.6200018,2411.360648,1.142497501,NZSE,#N/A,New Zealand
4094129,2005,2180181.109,885.0251327,2620.476128,1.06375898,NZSE,#N/A,New Zealand
4094129,2006,3032371.191,1302.080024,2132.917524,0.915860601,NZSE,#N/A,New Zealand
4094129,2007,2954865.809,1364.944285,1915.480004,0.884819702,NZSE,#N/A,New Zealand
4094129,2008,2318513.052,1837.03697,1105.285409,0.875755329,NZSE,#N/A,New Zealand
4094129,2009,2176375.15,1238.584944,1525.589276,0.868219759,NZSE,#N/A,New Zealand
4094129,2010,1905201.591,594,1266.987933,0.395019003,NZSE,#N/A,New Zealand
4094129,2011,1930178.781,399.9999999,1154.664307,0.239286499,NZSE,#N/A,New Zealand
4094129,2012,2730145.881,541.8228054,1268.060009,0.251658286,NZSE,#N/A,New Zealand
4094129,2013,2110102.513,531.1609435,1025.861297,0.258232693,NZSE,#N/A,New Zealand
4094129,2014,2741653.356,626.0517397,1380.337201,0.315197581,NZSE,#N/A,New Zealand
4094129,2015,1496000.243,581.4521072,795.3228657,0.309119038,NZSE,#N/A,New Zealand
4094129,2016,1168554.441,465.3891552,809.5873127,0.322426703,NZSE,#N/A,New Zealand
4094129,2017,1142445.469,520.116229,771.7548619,0.351353513,NZSE,#N/A,New Zealand
4094129,2018,1185361.939,759,768.3419588,0.491977621,NZSE,#N/A,New Zealand
4094129,2019,1011063.636,1360,612.946094,0.824484888,NZSE,#N/A,New Zealand
4094129,2020,920677,1258.731,698.47,0.955,NZSE,#N/A,New Zealand
4094129,2021,1046475.465,1230,585.784,0.689,NZSE,#N/A,New Zealand
4098284,2004,99638083.93,20364.92778,4155.24231,0.849285797,BME,TRUE,Spain
4098284,2005,104756007.3,15962.33541,5072.422197,0.772917053,BME,TRUE,Spain
4098284,2006,82914514.31,18828.76105,3200.554083,0.726802401,BME,TRUE,Spain
4098284,2007,87360111.75,23220.16764,2819.800851,0.749498223,BME,TRUE,Spain
4098284,2008,55555109.23,22026.54984,1835.810957,0.727864315,BME,TRUE,Spain
4098284,2009,48708494.69,25292.48206,1389.477887,0.7215034,BME,TRUE,Spain
4098284,2010,39527831.39,661178.715,1010.595128,16.90413981,BME,TRUE,Spain
4098284,2011,52013977.07,690884.5913,1213.241451,16.11508812,BME,TRUE,Spain
4098284,2012,53442590.23,656562.6977,1288.772945,15.83306943,BME,TRUE,Spain
4098284,2013,46787507.98,702578.7282,1187.508943,17.83207867,BME,TRUE,Spain
4098284,2014,31859810.01,581796.7532,1173.201059,21.42399992,BME,TRUE,Spain
4098284,2015,33308957.37,811230.4453,1557.869015,37.94146903,BME,TRUE,Spain
4098284,2016,29857300.76,805890,1473.870952,39.78182326,BME,TRUE,Spain
4098284,2017,34801769.12,707004,1482.048969,30.10808289,BME,TRUE,Spain
4098284,2018,31292645.09,591547,1355.914926,25.63181874,BME,TRUE,Spain
4098284,2019,17476356.37,418057,810.6298274,19.3913117,BME,TRUE,Spain
4098284,2020,10298310,457184,542.752,24.095,BME,TRUE,Spain
4098284,2021,10812036,433811,445.405,17.871,BME,TRUE,Spain
4098381,2004,10648869.27,810.9658372,7256.12357,0.552590907,SEHK,#N/A,Hong Kong
4098381,2005,10131234.54,753.8138624,6758.977762,0.502901311,SEHK,#N/A,Hong Kong
4098381,2006,10059617.55,740.6649002,6422.82267,0.472896637,SEHK,#N/A,Hong Kong
4098381,2007,9250378.651,714.0846538,5760.488596,0.44468196,SEHK,#N/A,Hong Kong
4098381,2008,10038245.33,712.1124597,6090.798696,0.432080857,SEHK,#N/A,Hong Kong
4098381,2009,9295979.119,573.8700317,6934.244713,0.428072738,SEHK,#N/A,Hong Kong
4098381,2010,8649998.492,558.6556359,6479.787921,0.418493719,SEHK,#N/A,Hong Kong
4098381,2011,8630531.08,0,6586.067029,0,SEHK,#N/A,Hong Kong
4098381,2012,8962019,0,6674.842817,0,SEHK,#N/A,Hong Kong
4098381,2013,9868720.31,0,7488.566928,0,SEHK,#N/A,Hong Kong
4098381,2014,9946822.645,1514.094166,36196.37821,5.509772018,SEHK,#N/A,Hong Kong
4098381,2015,93.4984957,1262.879277,0.55416959,7.48513958,SEHK,#N/A,Hong Kong
4098381,2016,89.40900084,1267.108342,0.538608439,7.633182784,SEHK,#N/A,Hong Kong
4098381,2017,95.72818653,1501.247229,0.526847477,8.262230211,SEHK,#N/A,Hong Kong
4098381,2018,85.26624116,1615.167866,0.429761346,8.140815245,SEHK,#N/A,Hong Kong
4098381,2019,70.71728313,1271.844285,0.411037749,7.392478739,SEHK,#N/A,Hong Kong
4098381,2020,69.265,1226.409,0.405,7.174,SEHK,#N/A,Hong Kong
4098381,2021,79.736,1588.543,0.38,7.58,SEHK,#N/A,Hong Kong
4098512,2004,24728613.95,13498.03,2519.533228,1.375278662,ENXTLS,TRUE,Netherlands
4098512,2005,28796631.06,11923,2522.738495,1.044518403,ENXTLS,TRUE,Netherlands
4098512,2006,25411396.81,18814.02,2019.954945,1.495528681,ENXTLS,TRUE,Netherlands
4098512,2007,24287038.85,11799.99,1510.94235,0.734099564,ENXTLS,TRUE,Netherlands
4098512,2008,19813650.24,1571027.98,1023.900401,81.18525154,ENXTLS,TRUE,Netherlands
4098512,2009,20260551.99,1274420.99,1157.657632,72.81850888,ENXTLS,TRUE,Netherlands
4098512,2010,14883012.24,179143.1708,793.6839174,9.553378798,ENXTLS,TRUE,Netherlands
4098512,2011,17134663.19,1280398,806.6447021,60.27700992,ENXTLS,TRUE,Netherlands
4098512,2012,18267081.07,1454760,870.3563631,69.31373537,ENXTLS,TRUE,Netherlands
4098512,2013,16870229.51,2328203,789.106968,108.9019689,ENXTLS,TRUE,Netherlands
4098512,2014,16551219.95,2214333,765.8014161,102.4540398,ENXTLS,TRUE,Netherlands
4098512,2015,21573972.2,2634843,1253.797846,153.1271315,ENXTLS,TRUE,Netherlands
4098512,2016,18953343.5,564924.837,1173.933,34.99,ENXTLS,TRUE,Netherlands
4098512,2017,23158907.53,802192.461,1224.867,42.428,ENXTLS,TRUE,Netherlands
4098512,2018,18429223.89,601863.259,1022.084,33.379,ENXTLS,TRUE,Netherlands
4098512,2019,14362658.9,846220,895.118,52.739,ENXTLS,TRUE,Netherlands
4098512,2020,9310612,594400.8,656.26,41.896,ENXTLS,TRUE,Netherlands
4101540,2004,86213498.63,47247.23157,1353.919401,0.74198292,ENXTPA,TRUE,France
4101540,2005,74088801.62,1157271.94,1230.016093,19.21293203,ENXTPA,TRUE,France
4101540,2006,99922702.91,51320.29217,1285.235332,0.660096763,ENXTPA,TRUE,France
4101540,2007,80952539.9,51983.27483,929.8363689,0.597089845,ENXTPA,TRUE,France
4101540,2008,99566089.21,51922.15642,1112.156878,0.579972397,ENXTPA,TRUE,France
4101540,2009,82116516.35,54705.77634,862.7899468,0.574788069,ENXTPA,TRUE,France
4101540,2010,76161711.27,48461.25203,883.2254511,0.561991196,ENXTPA,TRUE,France
4101540,2011,85282304.34,48701.73151,938.9827517,0.536220101,ENXTPA,TRUE,France
4101540,2012,80323932.63,74004,831.8866601,0.766433345,ENXTPA,TRUE,France
4101540,2013,81815596.78,53090,815.2213404,0.528995725,ENXTPA,TRUE,France
4101540,2014,65389124.79,200193,676.4624317,2.071033127,ENXTPA,TRUE,France
4101540,2015,60204963.31,315520,723.8286524,3.793415091,ENXTPA,TRUE,France
4101540,2016,49958930.4,554340,665.8640585,7.388370392,ENXTPA,TRUE,France
4101540,2017,51318251.6,473902.9063,613.7672987,5.667888082,ENXTPA,TRUE,France
4101540,2018,35699737.14,470025,438.5459709,5.773924025,ENXTPA,TRUE,France
4101540,2019,33090243.98,289242.736,414.465,3.623,ENXTPA,TRUE,France
4101540,2020,27690998,320773,351.959,4.077,ENXTPA,TRUE,France
4102079,2004,17741380.44,46484.28052,1270.826495,3.329698918,BME,TRUE,Spain
4102079,2005,21071644.08,50933.79315,1520.242416,3.674687768,BME,TRUE,Spain
4102079,2006,22418513.75,121458.58,1542.861339,8.358883624,BME,TRUE,Spain
4102079,2007,37845908.12,100453.7677,1481.933846,3.933472487,BME,TRUE,Spain
4102079,2008,40868825.84,185104.817,1164.620464,5.27484833,BME,TRUE,Spain
4102079,2009,40314484.66,86760.02,1144.129677,2.462259273,BME,TRUE,Spain
4102079,2010,39716129.9,68769.98,986.2783185,1.707778185,BME,TRUE,Spain
4102079,2011,36376852.65,5188706,826.4886008,117.8883287,BME,TRUE,Spain
4102079,2012,35776205.07,7189301,814.3841087,163.6521391,BME,TRUE,Spain
4102079,2013,32101945.52,997121,737.0203272,22.8926451,BME,TRUE,Spain
4102079,2014,30484923.48,1059360,765.2576868,26.59292826,BME,TRUE,Spain
4102079,2015,31957747.74,970944,917.2495113,27.86798109,BME,TRUE,Spain
4102079,2016,25725610.74,788971,796.0044965,24.41242192,BME,TRUE,Spain
4102079,2017,26931548.06,3415197,717.4121437,90.97523083,BME,TRUE,Spain
4102079,2018,24568865.01,2544044,593.5052875,61.45597549,BME,TRUE,Spain
4102079,2019,13427104.76,2081745,329.164,51.034,BME,TRUE,Spain
4102079,2020,13016595.22,1890456,344.568,50.043,BME,TRUE,Spain
4121470,2004,62471745.3,0,2776.15186,0,NYSE,#N/A,United States
4121470,2005,105321138.2,0,6289.331079,0,NYSE,#N/A,United States
4121470,2006,98405801.3,0,6480.887862,0,NYSE,#N/A,United States
4121470,2007,103388050,0,8127.99135,0,NYSE,#N/A,United States
4121470,2008,97331777.57,0,7369.711332,0,NYSE,#N/A,United States
4121470,2009,86834180.95,0,6820.688159,0,NYSE,#N/A,United States
4121470,2010,92531031.32,0,6483.39171,0,NYSE,#N/A,United States
4121470,2011,85573014,0,5889.807557,0,NYSE,#N/A,United States
4121470,2012,124230633.4,0,6330.549162,0,NYSE,#N/A,United States
4121470,2013,126791343.1,0,5154.536612,0,NYSE,#N/A,United States
4121470,2014,126000000.5,0,5266.457837,0,NYSE,#N/A,United States
4121470,2015,109613737.1,12364.29796,4672.568415,0.527060108,NYSE,#N/A,United States
4121470,2016,97942420.64,13276.53035,4306.486419,0.583763371,NYSE,#N/A,United States
4121470,2017,96513935.2,18678.75082,4095.649317,0.792648366,NYSE,#N/A,United States
4121470,2018,96560349.13,23200,3937.86664,0.946128581,NYSE,#N/A,United States
4121470,2019,85536627.81,5215.202,3410.687,0.208,NYSE,#N/A,United States
4121470,2020,74976000,3700,3196.862,0.158,NYSE,#N/A,United States
4121470,2021,78000000,2100,3160.838,0.085,NYSE,#N/A,United States
4147764,2004,1360591.6,105613.4125,247.4302269,19.20631483,BME,TRUE,Spain
4147764,2005,1289793.039,100051.8898,225.3110384,17.47783908,BME,TRUE,Spain
4147764,2006,1670382.787,126135.6479,201.841385,15.24165244,BME,TRUE,Spain
4147764,2007,1586783.642,35446.03,136.6794041,3.053183893,BME,TRUE,Spain
4147764,2008,1175414.112,167569.98,66.63606116,9.499803793,BME,TRUE,Spain
4147764,2009,991283.3094,138116.03,106.0930194,14.78199674,BME,TRUE,Spain
4147764,2010,946823.6314,134544.01,114.2444723,16.23418439,BME,TRUE,Spain
4147764,2011,686971.438,191736.6592,74.325431,20.74454489,BME,TRUE,Spain
4147764,2012,626603.5588,202212.2711,69.53157625,22.43865,BME,TRUE,Spain
4147764,2013,468109.3225,187241.2495,51.4153056,20.5658499,BME,TRUE,Spain
4147764,2014,418503.118,182384.213,48.548,21.157,BME,TRUE,Spain
4147764,2015,447409.358,327757.512,61.66,45.17,BME,TRUE,Spain
4147764,2016,572991.612,57025.217,86.657,8.624,BME,TRUE,Spain
4147764,2017,681488.3029,676426,78.23905818,77.6578746,BME,TRUE,Spain
4147764,2018,131684.6318,389045,14.85836084,43.89708134,BME,TRUE,Spain
4147764,2019,125636.643,105473,15.608,13.103,BME,TRUE,Spain
4147764,2020,98194,107663,11.865,13.009,BME,TRUE,Spain
4157428,2004,58927492.04,11160.02722,2917.806168,0.552590907,TSE,#N/A,Japan
4157428,2005,58065043.01,10029.9246,2911.386418,0.502901311,TSE,#N/A,Japan
4157428,2006,60827558.96,8619.09951,3337.37278,0.472896637,TSE,#N/A,Japan
4157428,2007,65312307.33,11304.30868,3466.797067,0.600036131,TSE,#N/A,Japan
4157428,2008,65880488.83,31219.85089,2737.473049,1.297250551,TSE,#N/A,Japan
4157428,2009,56256990.77,32266.77211,2213.762294,1.269725992,TSE,#N/A,Japan
4157428,2010,58994867.54,29961.90329,2447.404946,1.242971013,TSE,#N/A,Japan
4157428,2011,61230706.34,31551.39839,2249.628946,1.15920497,TSE,#N/A,Japan
4157428,2012,60666653.04,34253.49064,1955.808938,1.104285135,TSE,#N/A,Japan
4157428,2013,47879295.3,34849.83945,1498.50654,1.090715977,TSE,#N/A,Japan
4157428,2014,65984722.77,40158.55024,2325.599506,1.415368599,TSE,#N/A,Japan
4157428,2015,62433953.85,36589.42683,2209.93887,1.295134964,TSE,#N/A,Japan
4157428,2016,60031664.01,32498.12102,2525.840286,1.367362785,TSE,#N/A,Japan
4157428,2017,59800990.52,37689.18228,2488.794939,1.568546696,TSE,#N/A,Japan
4157428,2018,56430247.91,38695.68538,2100.425057,1.440315968,TSE,#N/A,Japan
4157428,2019,53157642.63,66562,1941.928559,2.431609874,TSE,#N/A,Japan
4157428,2020,57360.275,193144,2.034,6.85,TSE,#N/A,Japan
4157428,2021,275638.292,181877,9.955,6.569,TSE,#N/A,Japan
4157451,2004,37555855.88,11562.76826,4040.219018,1.243910307,TSE,#N/A,Japan
4157451,2005,39854052.08,10017.52084,4246.772843,1.067448182,TSE,#N/A,Japan
4157451,2006,41085616.27,5000.35,4659.939669,0.567140801,TSE,#N/A,Japan
4157451,2007,41794937.67,54930.62,4622.525894,6.075334178,TSE,#N/A,Japan
4157451,2008,36561331.43,10640.61687,3292.120128,0.958121261,TSE,#N/A,Japan
4157451,2009,32913724.42,10778.647,2769.71585,0.90703164,TSE,#N/A,Japan
4157451,2010,28730238.13,55532.01687,2569.303642,4.966147949,TSE,#N/A,Japan
4157451,2011,34639626.77,63527.13136,2710.819371,4.971490583,TSE,#N/A,Japan
4157451,2012,33457947.8,83145.00339,2235.923902,5.55640476,TSE,#N/A,Japan
4157451,2013,35485033.6,79213.54512,2452.191063,5.474047159,TSE,#N/A,Japan
4157451,2014,36561463.82,80645.93764,2915.809191,6.431585106,TSE,#N/A,Japan
4157451,2015,34749465.34,11283.86577,2938.349597,0.95414252,TSE,#N/A,Japan
4157451,2016,32860099.93,10303.82258,3204.020299,1.004673047,TSE,#N/A,Japan
4157451,2017,40607298.65,7536.750977,3665.475883,0.680315605,TSE,#N/A,Japan
4157451,2018,38340191.11,7114.591797,3096.595764,0.574619327,TSE,#N/A,Japan
4157451,2019,20354297.08,49,1638.954,0.004,TSE,#N/A,Japan
4157451,2020,19116383.75,55,1542.838,0.004,TSE,#N/A,Japan
4157451,2021,17397397.06,42,1410.68,0.003,TSE,#N/A,Japan
4157471,2004,35846111.06,22939.45112,2384.097712,1.525685529,TSE,#N/A,Japan
4157471,2005,38787708.82,35393.20128,2488.082828,2.270338182,TSE,#N/A,Japan
4157471,2006,42647214.8,31747.97867,2989.923577,2.2257967,TSE,#N/A,Japan
4157471,2007,37569412.83,33632.96778,2446.56682,2.19022063,TSE,#N/A,Japan
4157471,2008,40399955.41,38349.34015,2236.707928,2.123177421,TSE,#N/A,Japan
4157471,2009,38627332.17,36924.21723,2069.851026,1.978589373,TSE,#N/A,Japan
4157471,2010,37401472.77,33159.62219,2088.114284,1.851292893,TSE,#N/A,Japan
4157471,2011,40276662.86,36182.47086,2016.31422,1.811352414,TSE,#N/A,Japan
4157471,2012,36291668.26,46375.56082,1700.736671,2.17329819,TSE,#N/A,Japan
4157471,2013,41549520.37,39472.65339,1921.580117,1.825529277,TSE,#N/A,Japan
4157471,2014,45595172.53,38791.89238,2240.118481,1.905869201,TSE,#N/A,Japan
4157471,2015,42416970.41,37105.67445,2135.480931,1.868083917,TSE,#N/A,Japan
4157471,2016,43340570.02,70993,2483.563372,4.06814249,TSE,#N/A,Japan
4157471,2017,31878567.34,79596.29623,1771.746163,4.423800822,TSE,#N/A,Japan
4157471,2018,32785956.27,83288.48847,1754.327995,4.456643746,TSE,#N/A,Japan
4157471,2019,31982135.22,85548.87551,1580.017156,4.226381073,TSE,#N/A,Japan
